"id","BirthYear","DeathYear","DeathAge","Gender","Island","DeathYear.factor","Group","TimeElapsed"
4513044,1823,1869,46,"M","StMarys",1869,1,36
4513043,1819,1869,50,"F","StMarys",1869,1,36
4513042,1779,1869,90,"F","StMarys",1869,1,36
4513040,1843,1869,26,"M",NA,1869,1,36
4513038,1869,1869,0,"M","StMarys",1869,1,36
4513037,1849,1869,20,"F","StMarys",1869,1,36
4513036,1866,1869,3,"M","StMarys",1869,1,36
4513035,1838,1869,31,"F","StAgnes",1869,1,36
4513034,1869,1869,0,"M","StAgnes",1869,1,36
4513033,1801,1869,68,"F","StMarys",1869,1,36
4513032,1869,1869,0,"M","StMarys",1869,1,36
4513029,1814,1869,55,"M","StMarys",1869,1,36
4513028,1833,1869,36,"F","StMarys",1869,1,36
4513027,1806,1869,63,"M","StMarys",1869,1,36
4513026,1800,1869,69,"F","Tresco",1869,1,36
4513025,1811,1869,58,"M","StMartins",1869,1,36
4513024,1849,1869,20,"F","StMarys",1869,1,36
4513023,1791,1869,78,"F","StMarys",1869,1,36
4513020,1798,1869,71,"M","StMarys",1869,1,36
4513019,1799,1869,70,"F","StMarys",1869,1,36
4513017,1846,1869,23,"F","StMarys",1869,1,36
4513016,1788,1868,80,"F","StMarys",1868,1,35
4513015,1856,1868,12,"M","StMarys",1868,1,35
4513013,1852,1868,16,"M","StMarys",1868,1,35
4513012,1789,1868,79,"F","StMarys",1868,1,35
4513009,1868,1868,0,"M","StMarys",1868,1,35
4513006,1868,1868,0,"M","StMarys",1868,1,35
4513005,1868,1868,0,"M","StMarys",1868,1,35
4513004,1788,1868,80,"F","StMarys",1868,1,35
4513003,1840,1868,28,NA,"StMarys",1868,1,35
4513002,1788,1868,80,"M","StMarys",1868,1,35
4513001,1779,1868,89,"F","Tresco",1868,1,35
4513000,1820,1868,48,"F","StMarys",1868,1,35
4512999,1866,1868,2,"F","StMarys",1868,1,35
4512998,1868,1868,0,"F","StMarys",1868,1,35
4512997,1794,1868,74,"M","StMarys",1868,1,35
4512995,1791,1868,77,"F","StMarys",1868,1,35
4512994,1808,1868,60,"M","StMarys",1868,1,35
4512993,1789,1868,79,"F","StMarys",1868,1,35
4512991,1802,1868,66,"F","StAgnes",1868,1,35
4512990,1868,1868,0,"M","StMarys",1868,1,35
4512988,1868,1868,0,"M","StMarys",1868,1,35
4512987,1794,1868,74,"F","StMartins",1868,1,35
4512986,1867,1868,1,"F","StMarys",1868,1,35
4512985,1821,1868,47,"M","StAgnes",1868,1,35
4512984,1861,1868,7,"M","StMartins",1868,1,35
4512983,1868,1868,0,"M","StMarys",1868,1,35
4512982,1806,1868,62,"M","StAgnes",1868,1,35
4512980,1792,1868,76,"F","StMarys",1868,1,35
4512979,1793,1868,75,"M","StMarys",1868,1,35
4512978,1864,1868,4,"M","StMarys",1868,1,35
4512977,1779,1867,88,"F","StMarys",1867,1,34
4512975,1864,1867,3,"F","StMarys",1867,1,34
4512974,1860,1867,7,"F","StMarys",1867,1,34
4512973,1791,1867,76,"M","StMartins",1867,1,34
4512971,1814,1867,53,"F","StMarys",1867,1,34
4512970,1831,1867,36,"M","StMarys",1867,1,34
4512969,1780,1867,87,"M","StMarys",1867,1,34
4512968,1804,1867,63,"F","StMartins",1867,1,34
4512967,1815,1867,52,"F","StMarys",1867,1,34
4512966,1845,1867,22,"F","StMarys",1867,1,34
4512965,1810,1867,57,"M","StMarys",1867,1,34
4512964,1867,1867,0,"F",NA,1867,1,34
4512959,1823,1867,44,"M","StMarys",1867,1,34
4512958,1788,1867,79,"M","StMarys",1867,1,34
4512957,1851,1867,16,"F",NA,1867,1,34
4512956,1792,1867,75,"F","StMarys",1867,1,34
4512955,1844,1867,23,"F","StMarys",1867,1,34
4512954,1784,1867,83,"M","StMarys",1867,1,34
4512953,1800,1867,67,"M",NA,1867,1,34
4512952,1801,1867,66,"F","Tresco",1867,1,34
4512951,1799,1867,68,"M","Tresco",1867,1,34
4512950,1787,1867,80,"M","Tresco",1867,1,34
